#
# encoding-csv3.txt
#
 
# 文字区分:
# No 規格等         補足情報   
# -- -------------- -----------
#  0 制御文字       制御文字   
#  1 ASCII          BasicJ     
#  2 JIS X 0201     互換文字   
#  3 JIS X 0208     NEC特殊文字
#  4 JIS X 0213 1面 IBM拡張文字
#  5 JIS X 0213 2面 その他BMP  
#  6 JIS X 0212     追加面     
#  7 ベンダー外字   結合文字   
#  9 未定義         結合文字列 
 
# 詳細区分:
# No Unicode      正規化       規格等       水準         Windows-31J        法令等        
# -- ------------ ------------ ------------ ------------ ------------------ --------------
#  0 -            変換なし     制御文字     非漢字       制御文字           非漢字        
#  1 基本多言語面 NFDで変換    ASCII        第1水準漢字  ASCII              常用漢字      
#  2 追加面       NFKCで変換   JIS X 0201   第2水準漢字  JIS X 0201         常用漢字(旧字)
#  3 結合文字     半角・全角形 JIS X 0208   第3水準漢字  JIS X 0208         人名用漢字(二)
#  4 結合文字列   NFCで変換    JIS X 0213   第4水準漢字  NEC特殊文字        人名用漢字(一)
#  5 -            -            JIS X 0212   補助漢字     NEC選定IBM拡張文字 表外漢字(印標)
#  6 -            -            -            -            IBM拡張文字        表外漢字(簡慣)
#  7 Decodeのみ可 -            ベンダー外字 ベンダー外字 Encodeのみ可       その他        
#  8 ユーザー外字 ユーザー外字 ユーザー外字 ユーザー外字 ユーザー外字       ユーザー外字  
#  9 未定義       未定義       未定義       未定義       未定義             未定義        
 
# ASCII
 
67D7    ,45,104397,[柗] -> [松] (同型異字)
67FC    ,45,104397,[柼]
681D    ,45,104397,[栝] -> [檜]
682C    ,45,104397,[栬]
6831    ,45,104397,[栱]
685B    ,45,104397,[桛]
6872    ,45,104397,[桲]
6875    ,45,104397,[桵]
FA44    ,45,144393,[梅] -> [梅] (NFC)
68A3    ,45,104397,[梣]
68A5    ,45,104397,[梥]
68B2    ,45,104397,[梲]
68D0    ,45,104397,[棐]
68E8    ,45,104397,[棨]
68ED    ,45,104397,[棭]
68F0    ,45,104397,[棰]
68F1    ,45,104397,[棱]
68FC    ,45,104397,[棼]
690A    ,45,104397,[椊]
6949    ,45,104397,[楉]
D84DDDC4,46,204397,[𣗄]
6935    ,45,104397,[椵]
6942    ,45,104397,[楂]
6957    ,45,104397,[楗]
6963    ,45,104397,[楣]
6964    ,45,104397,[楤]
6980    ,45,104397,[榀]
69A5    ,45,104397,[榥]
69AD    ,45,104397,[榭]
69CF    ,45,104397,[槏]
3BB6    ,45,104397,[㮶]
 
3BC3    ,45,104397,[㯃]
69E9    ,45,104397,[槩]
69EA    ,45,104392,[槪] -> [概] (JIS97)
69F5    ,45,104397,[槵]
69F6    ,45,104397,[槶]
6A0F    ,45,104397,[樏]
6A15    ,45,104397,[樕]
D84DDF3F,46,204397,[𣜿]
6A3B    ,45,104397,[樻]
6A3E    ,45,104397,[樾]
6A45    ,45,104397,[橅]
6A50    ,45,104397,[橐]
6A56    ,45,104397,[橖]
6A5B    ,45,104397,[橛]
D84DDF63,46,204397,[𣝣]
6A89    ,45,104397,[檉]
6A94    ,45,104397,[檔]
6A9D    ,45,104397,[檝]
6A9E    ,45,104397,[檞]
6AA5    ,45,104397,[檥]
6AE7    ,45,104397,[櫧]
3C0F    ,45,104397,[㰏]
F91D    ,45,144393,[欄] -> [欄] (NFC)
6B1B    ,45,104397,[欛]
6B1E    ,45,104397,[欞]
6B2C    ,45,104397,[欬]
6B35    ,45,104397,[欵]
6B46    ,45,104397,[歆]
6B56    ,45,104397,[歖]
6B60    ,45,104397,[歠]
6B65    ,45,104393,[步] -> [歩] (JIS97)
6B67    ,45,104397,[歧]
6B77    ,45,104393,[歷] -> [歴] (JIS97)
6B82    ,45,104397,[殂]
6BA9    ,45,104397,[殩]
6BAD    ,45,104397,[殭]
F970    ,45,144392,[殺] -> [殺] (NFC)
6BCF    ,45,104393,[每] -> [毎] (JIS97)
6BD7    ,45,104397,[毗] -> [毘]
6BFF    ,45,104397,[毿]
6C05    ,45,104397,[氅]
6C10    ,45,104397,[氐]
6C33    ,45,104397,[氳]
6C59    ,45,104397,[汙] -> [汚]
6CAA    ,45,104396,[沪] -> [濾] (印刷標準)
6C74    ,45,104397,[汴]
6C76    ,45,104397,[汶]
6C85    ,45,104397,[沅] -> [源]
6C98    ,45,104397,[沘]
6C9C    ,45,104397,[沜]
6CFB    ,45,104397,[泻]
6CC6    ,45,104397,[泆]
6CD4    ,45,104397,[泔]
6CE0    ,45,104397,[泠]
6CEB    ,45,104397,[泫]
6CEE    ,45,104397,[泮]
D84FDCFE,46,204397,[𣳾]
6D0E    ,45,104397,[洎]
6D2E    ,45,104397,[洮]
6D31    ,45,104397,[洱]
6D39    ,45,104397,[洹]
6D3F    ,45,104397,[洿]
6D58    ,45,104397,[浘]
6D65    ,45,104397,[浥]
FA45    ,45,144393,[海] -> [海] (NFC)
6D82    ,45,104397,[涂]
6D89    ,45,104393,[涉] -> [渉] (JIS97)
6D94    ,45,104397,[涔]
6DAA    ,45,104397,[涪]
6DBF    ,45,104397,[涿]
6DC4    ,45,104397,[淄]
6DD6    ,45,104397,[淖]
6DDA    ,45,104393,[淚] -> [涙] (JIS97)
6DDB    ,45,104397,[淛]
6DDD    ,45,104397,[淝]
FA46    ,45,144394,[渚] -> [渚] (NFC)
6E34    ,45,104393,[渴] -> [渇] (JIS97)
6E44    ,45,104397,[湄]
6E5E    ,45,104397,[湞]
6EAB    ,45,104393,[溫] -> [温] (JIS97)
6EB1    ,45,104397,[溱]
6EC1    ,45,104397,[滁]
 
6EC7    ,45,104397,[滇]
6ECE    ,45,104397,[滎]
6F10    ,45,104397,[漐]
6F1A    ,45,104397,[漚]
FA47    ,45,144393,[漢] -> [漢] (NFC)
6F2A    ,45,104397,[漪]
6F2F    ,45,104397,[漯]
6F33    ,45,104397,[漳]
6F51    ,45,104395,[潑] -> [溌] (JIS83-97)
6F59    ,45,104397,[潙]
6F5E    ,45,104397,[潞]
6F61    ,45,104397,[潡]
6F62    ,45,104397,[潢]
6F7E    ,45,104397,[潾]
6F8C    ,45,104397,[澌]
6F8D    ,45,104397,[澍]
6F94    ,45,104397,[澔] -> [浩]
6FA0    ,45,104397,[澠]
6FA7    ,45,104397,[澧]
6FB6    ,45,104397,[澶]
6FBC    ,45,104397,[澼]
6FC7    ,45,104397,[濇] -> [澀]
6FCA    ,45,104397,[濊]
6FF9    ,45,104397,[濹]
6FF0    ,45,104397,[濰]
7006    ,45,104395,[瀆] -> [涜] (JIS83-97)
704A    ,45,104397,[灊]
705D    ,45,104397,[灝]
705E    ,45,104397,[灞]
704E    ,45,104397,[灎]
7064    ,45,104397,[灤]
7075    ,45,104397,[灵]
70A4    ,45,104397,[炤] -> [照]
70B7    ,45,104397,[炷]
70D4    ,45,104397,[烔]
70D8    ,45,104397,[烘]
70E4    ,45,104397,[烤]
712B    ,45,104397,[焫]
711E    ,45,104397,[焞]
7120    ,45,104397,[焠]
712E    ,45,104397,[焮]
7130    ,45,104394,[焰] -> [焔] (JIS83-97)
7151    ,45,104397,[煑] -> [煮]
FA48    ,45,144393,[煮] -> [煮] (NFC)
7152    ,45,104397,[煒]
7160    ,45,104397,[煠]
7168    ,45,104397,[煨]
7185    ,45,104397,[熅]
7187    ,45,104397,[熇]
7192    ,45,104397,[熒]
71BA    ,45,104397,[熺] -> [熹]
71C4    ,45,104397,[燄]
7200    ,45,104397,[爀]
7215    ,45,104397,[爕]
7255    ,45,104397,[牕]
7256    ,45,104397,[牖]
3E3F    ,45,104397,[㸿]
728D    ,45,104397,[犍]
729B    ,45,104397,[犛] -> [髦]
72C0    ,45,104393,[狀] -> [状] (JIS97)
72FB    ,45,104397,[狻]
D851DFF1,46,204397,[𤟱]
7327    ,45,104397,[猧]
7328    ,45,104397,[猨]
7350    ,45,104397,[獐]
7366    ,45,104397,[獦]
737C    ,45,104397,[獼]
7395    ,45,104397,[玕]
739F    ,45,104397,[玟] -> [珉]
73A0    ,45,104397,[玠]
73A2    ,45,104397,[玢]
73A6    ,45,104397,[玦]
73AB    ,45,104397,[玫]
73CF    ,45,104397,[珏]
73D9    ,45,104397,[珙]
73E9    ,45,104397,[珩]
 
740A    ,45,104397,[琊]
741A    ,45,104397,[琚]
741B    ,45,104397,[琛]
FA4A    ,45,144394,[琢] -> [琢] (NFC)
7428    ,45,104397,[琨]
742B    ,45,104397,[琫]
742C    ,45,104397,[琬]
742F    ,45,104397,[琯]
7430    ,45,104397,[琰]
7444    ,45,104397,[瑄]
7446    ,45,104397,[瑆]
7447    ,45,104397,[瑇]
744B    ,45,104397,[瑋]
7457    ,45,104397,[瑗]
746B    ,45,104397,[瑫]
746D    ,45,104397,[瑭]
7486    ,45,104397,[璆]
7487    ,45,104397,[璇]
7498    ,45,104397,[璘]
749C    ,45,104397,[璜]
74A3    ,45,104397,[璣]
7490    ,45,104397,[璐]
74A6    ,45,104397,[璦]
74A8    ,45,104397,[璨]
74A9    ,45,104397,[璩]
74B5    ,45,104397,[璵]
74BF    ,45,104397,[璿]
74C8    ,45,104397,[瓈]
74C9    ,45,104397,[瓉]
74DA    ,45,104397,[瓚]
74FF    ,45,104397,[瓿]
7517    ,45,104397,[甗]
7579    ,45,104397,[畹]
7592    ,45,104397,[疒]
3F72    ,45,104397,[㽲]
75CE    ,45,104397,[痎]
75E4    ,45,104397,[痤]
7600    ,45,104397,[瘀]
7602    ,45,104397,[瘂]
7608    ,45,104397,[瘈]
7615    ,45,104397,[瘕]
7616    ,45,104397,[瘖]
7619    ,45,104397,[瘙]
761E    ,45,104397,[瘞]
762D    ,45,104397,[瘭]
7635    ,45,104397,[瘵]
7643    ,45,104397,[癃]
764B    ,45,104397,[癋]
7664    ,45,104397,[癤]
7665    ,45,104397,[癥]
766D    ,45,104397,[癭]
766F    ,45,104397,[癯]
7671    ,45,104397,[癱]
7681    ,45,104397,[皁] -> [皂]
769D    ,45,104397,[皝]
76AA    ,45,104397,[皪]
76B6    ,45,104397,[皶]
76C5    ,45,104397,[盅] -> [沖]
76CC    ,45,104397,[盌]
76CE    ,45,104397,[盎]
76D4    ,45,104397,[盔]
76E6    ,45,104397,[盦]
76F1    ,45,104397,[盱]
76FC    ,45,104397,[盼]
770A    ,45,104397,[眊]
7719    ,45,104397,[眙]
7734    ,45,104397,[眴]
7736    ,45,104397,[眶]
774D    ,45,104397,[睍]
774E    ,45,104397,[睎]
775C    ,45,104397,[睜]
775F    ,45,104397,[睟]
7762    ,45,104397,[睢]
777A    ,45,104397,[睺]
7780    ,45,104397,[瞀]
7794    ,45,104397,[瞔]
77AA    ,45,104397,[瞪]
77E0    ,45,104397,[矠]
782D    ,45,104397,[砭]
D855DC8E,46,204397,[𥒎]
 
7843    ,45,104397,[硃]
784F    ,45,104392,[硏] -> [研] (JIS97)
7851    ,45,104397,[硑]
7868    ,45,104397,[硨]
786E    ,45,104397,[确]
FA4B    ,45,144393,[碑] -> [碑] (NFC)
78B0    ,45,104397,[碰]
D855DD0E,46,204397,[𥔎]
78AD    ,45,104397,[碭]
78E4    ,45,104397,[磤]
78F2    ,45,104397,[磲]
7900    ,45,104397,[礀]
78F7    ,45,104397,[磷]
791C    ,45,104397,[礜]
792E    ,45,104397,[礮] -> [炮]
7931    ,45,104397,[礱]
7934    ,45,104397,[礴]
FA4C    ,45,144393,[社] -> [社] (NFC)
FA4D    ,45,144393,[祉] -> [祉] (NFC)
7945    ,45,104397,[祅]
7946    ,45,104397,[祆]
FA4E    ,45,144393,[祈] -> [祈] (NFC)
FA4F    ,45,144394,[祐] -> [祐] (NFC)
FA50    ,45,144393,[祖] -> [祖] (NFC)
795C    ,45,104397,[祜]
FA51    ,45,144393,[祝] -> [祝] (NFC)
7979    ,45,104397,[祹]
FA52    ,45,144393,[禍] -> [禍] (NFC)
FA53    ,45,144394,[禎] -> [禎] (NFC)
7998    ,45,104397,[禘]
79B1    ,45,104394,[禱] -> [祷] (JIS83-97)
79B8    ,45,104397,[禸]
79C8    ,45,104397,[秈]
79CA    ,45,104397,[秊]
D855DF71,46,204397,[𥝱]
79D4    ,45,104397,[秔]
79DE    ,45,104397,[秞]
79EB    ,45,104397,[秫]
79ED    ,45,104397,[秭]
7A03    ,45,104397,[稃]
FA54    ,45,144393,[穀] -> [穀] (NFC)
7A39    ,45,104397,[稹]
7A5D    ,45,104397,[穝]
7A6D    ,45,104397,[穭]
FA55    ,45,144393,[突] -> [突] (NFC)
7A85    ,45,104397,[窅]
7AA0    ,45,104397,[窠]
D856DDC4,46,204397,[𥧄]
7AB3    ,45,104397,[窳]
7ABB    ,45,104397,[窻]
7ACE    ,45,104397,[竎]
7AFD    ,45,104397,[竽]
7B12    ,45,104397,[笒]
7B2D    ,45,104397,[笭]
7B3B    ,45,104397,[笻]
7B47    ,45,104397,[筇]
7B4E    ,45,104397,[筎]
7B60    ,45,104397,[筠]
7B6D    ,45,104397,[筭]
7B6F    ,45,104397,[筯]
7B72    ,45,104397,[筲]
FA56    ,45,144393,[節] -> [節] (NFC)
7BD7    ,45,104397,[篗]
7BD9    ,45,104397,[篙]
7C01    ,45,104397,[簁]
7C31    ,45,104397,[簱]
7C1E    ,45,104394,[簞] -> [箪] (JIS83-97)
7C20    ,45,104397,[簠]
7C33    ,45,104397,[簳]
7C36    ,45,104397,[簶]
4264    ,45,104397,[䉤]
D857DDA1,46,204397,[𥶡]
7C59    ,45,104397,[籙]
7C6D    ,45,104397,[籭]
7C79    ,45,104397,[籹]
7C8F    ,45,104397,[粏]
7C94    ,45,104397,[粔]
7CA0    ,45,104397,[粠]
7CBC    ,45,104397,[粼]
7CD5    ,45,104397,[糕]
7CD9    ,45,104397,[糙]
7CDD    ,45,104397,[糝]
7D07    ,45,104397,[紇]
7D08    ,45,104397,[紈]
7D13    ,45,104397,[紓]
7D1D    ,45,104397,[紝]
7D23    ,45,104397,[紣]
7D31    ,45,104397,[紱]
 
7D41    ,45,104397,[絁]
7D53    ,45,104397,[絓]
7D7A    ,45,104397,[絺]
7D83    ,45,104397,[綃]
7D8B    ,45,104397,[綋]
7DA6    ,45,104397,[綦]
7DC2    ,45,104397,[緂]
7DCC    ,45,104397,[緌]
7DE3    ,45,104393,[緣] -> [縁] (JIS97)
FA57    ,45,144393,[練] -> [練] (NFC)
7E28    ,45,104397,[縨]
7E08    ,45,104397,[縈]
7E11    ,45,104397,[縑]
7E15    ,45,104397,[縕]
FA59    ,45,144393,[繁] -> [繁] (NFC)
7E47    ,45,104397,[繇]
7E61    ,45,104394,[繡] -> [繀] (JIS83-97)
7E8D    ,45,104397,[纍]
FA5A    ,45,144393,[署] -> [署] (NFC)
7F91    ,45,104397,[羑]
7F97    ,45,104397,[羗]
7FBF    ,45,104397,[羿]
7FCE    ,45,104397,[翎]
7FDB    ,45,104397,[翛]
7FDF    ,45,104397,[翟]
7FEC    ,45,104397,[翬]
7FEE    ,45,104397,[翮]
7FFA    ,45,104397,[翺]
FA5B    ,45,144393,[者] -> [者] (NFC)
8014    ,45,104397,[耔]
8026    ,45,104397,[耦]
8035    ,45,104397,[耵]
8037    ,45,104397,[耷]
803C    ,45,104397,[耼]
80CA    ,45,104397,[胊]
80D7    ,45,104397,[胗]
80E0    ,45,104397,[胠]
80F3    ,45,104397,[胳]
8118    ,45,104397,[脘]
814A    ,45,104397,[腊]
8160    ,45,104397,[腠]
8167    ,45,104397,[腧]
8168    ,45,104397,[腨]
816D    ,45,104397,[腭]
81BB    ,45,104397,[膻]
81CA    ,45,104397,[臊]
81CF    ,45,104397,[臏]
81D7    ,45,104397,[臗]
FA5C    ,45,144393,[臭] -> [臭] (NFC)
4453    ,45,104397,[䑓]
445B    ,45,104397,[䑛]
8260    ,45,104397,[艠]
8274    ,45,104397,[艴] -> [勃]
D85ADEFF,46,204397,[𦫿]
828E    ,45,104397,[芎]
82A1    ,45,104397,[芡]
82A3    ,45,104397,[芣]
82A4    ,45,104397,[芤]
82A9    ,45,104397,[芩]
82AE    ,45,104397,[芮]
82B7    ,45,104397,[芷]
82BE    ,45,104397,[芾]
82BF    ,45,104397,[芿]
82C6    ,45,104397,[苆]
82D5    ,45,104397,[苕]
82FD    ,45,104397,[苽] -> [菇]
82FE    ,45,104397,[苾]
8300    ,45,104397,[茀]
8322    ,45,104397,[茢]
832D    ,45,104397,[茭] -> [椒]
833A    ,45,104397,[茺]
8343    ,45,104397,[荃]
8347    ,45,104397,[荇]
8351    ,45,104397,[荑]
8355    ,45,104397,[荕]
837D    ,45,104397,[荽] -> [萎]
8386    ,45,104397,[莆] -> [蒲]
8392    ,45,104397,[莒]
8398    ,45,104397,[莘]
83A7    ,45,104397,[莧]
83A9    ,45,104397,[莩]
83BF    ,45,104397,[莿]
83C0    ,45,104397,[菀] -> [苑]
83CF    ,45,104397,[菏]
 
83D1    ,45,104397,[菑]
83E1    ,45,104397,[菡]
83EA    ,45,104397,[菪]
8401    ,45,104397,[萁]
8406    ,45,104397,[萆] -> [蔽]
840A    ,45,104394,[萊] -> [莱] (JIS83-97)
FA5F    ,45,144393,[著] -> [著] (NFC)
845F    ,45,104397,[葟]
8470    ,45,104397,[葰]
8473    ,45,104397,[葳]
8485    ,45,104397,[蒅]
849E    ,45,104397,[蒞]
84AF    ,45,104397,[蒯]
84BA    ,45,104397,[蒺]
84C0    ,45,104397,[蓀]
84C2    ,45,104397,[蓂]
D85BDE40,46,204397,[𦹀]
8532    ,45,104397,[蔲]
851E    ,45,104397,[蔞]
8523    ,45,104394,[蔣] -> [蒋] (JIS83-97)
852F    ,45,104397,[蔯]
8564    ,45,104397,[蕤]
85AD    ,45,104397,[薭]
857A    ,45,104397,[蕺]
858C    ,45,104397,[薌]
858F    ,45,104397,[薏]
85A2    ,45,104397,[薢]
85CB    ,45,104397,[藋]
85CE    ,45,104397,[藎]
85ED    ,45,104397,[藭]
8612    ,45,104397,[蘒] -> [萩]
85FF    ,45,104397,[藿]
8604    ,45,104397,[蘄]
8605    ,45,104397,[蘅]
8610    ,45,104397,[蘐]
D85CDCF4,46,204397,[𧃴]
8618    ,45,104397,[蘘]
8629    ,45,104397,[蘩]
8638    ,45,104397,[蘸]
8657    ,45,104397,[虗]
865B    ,45,104393,[虛] -> [虚] (JIS97)
F936    ,45,144393,[虜] -> [虜] (NFC)
8662    ,45,104397,[虢]
459D    ,45,104397,[䖝]
866C    ,45,104397,[虬]
8675    ,45,104397,[虵]
8698    ,45,104397,[蚘]
86B8    ,45,104397,[蚸]
86FA    ,45,104397,[蛺]
86FC    ,45,104397,[蛼]
86FD    ,45,104397,[蛽]
870B    ,45,104397,[蜋]
8771    ,45,104397,[蝱]
8787    ,45,104397,[螇]
8788    ,45,104397,[螈]
87AC    ,45,104397,[螬]
87AD    ,45,104397,[螭]
87B5    ,45,104397,[螵]
45EA    ,45,104397,[䗪]
87D6    ,45,104397,[蟖]
87EC    ,45,104394,[蟬] -> [蝉] (JIS83-97)
8806    ,45,104397,[蠆]
880A    ,45,104397,[蠊]
8810    ,45,104397,[蠐]
8814    ,45,104397,[蠔]
881F    ,45,104394,[蠟] -> [蝋] (JIS83-97)
8898    ,45,104397,[袘]
88AA    ,45,104397,[袪]
88CA    ,45,104397,[裊]
88CE    ,45,104397,[裎]
D85DDE84,46,204397,[𧚄]
FA60    ,45,144392,[褐] -> [褐] (NFC)
8918    ,45,104397,[褘]
8919    ,45,104397,[褙]
891A    ,45,104397,[褚]
8927    ,45,104397,[褧]
8930    ,45,104397,[褰]
8932    ,45,104397,[褲] -> [綯]
8939    ,45,104397,[褹]
8940    ,45,104397,[襀]
8994    ,45,104397,[覔]
FA61    ,45,144393,[視] -> [視] (NFC)
89D4    ,45,104397,[觔] -> [斤]
89E5    ,45,104397,[觥]
89F6    ,45,104397,[觶]
8A15    ,45,104397,[訕]
 
8A22    ,45,104397,[訢]
8A47    ,45,104397,[詇]
8A4E    ,45,104397,[詎]
8A5D    ,45,104397,[詝]
8A61    ,45,104397,[詡]
8A75    ,45,104397,[詵]
8AD0    ,45,104397,[諐]
8AF4    ,45,104397,[諴]
FA62    ,45,144393,[謁] -> [謁] (NFC)
FA63    ,45,144393,[謹] -> [謹] (NFC)
8B46    ,45,104397,[譆]
8B54    ,45,104397,[譔]
8B59    ,45,104397,[譙]
8B69    ,45,104397,[譩]
8B9D    ,45,104397,[讝]
8C49    ,45,104397,[豉]
8C68    ,45,104397,[豨]
FA64    ,45,144393,[賓] -> [賓] (NFC)
8CE1    ,45,104397,[賡]
8CF8    ,45,104397,[賸] -> [剩]
8CFE    ,45,104397,[賾]
FA65    ,45,144393,[贈] -> [贈] (NFC)
8D1B    ,45,104397,[贛]
8DAF    ,45,104397,[趯]
8DCE    ,45,104397,[跎]
8DD1    ,45,104397,[跑]
8DD7    ,45,104397,[跗]
8E20    ,45,104397,[踠]
8E23    ,45,104397,[踣]
8E3D    ,45,104397,[踽]
8E70    ,45,104397,[蹰]
8E7B    ,45,104397,[蹻]
D860DE77,46,204397,[𨉷]
8EC0    ,45,104395,[軀] -> [躯] (JIS83-97)
4844    ,45,104397,[䡄]
8EFA    ,45,104397,[軺]
8F1E    ,45,104397,[輞]
8F2D    ,45,104397,[輭]
8F36    ,45,104397,[輶]
8F54    ,45,104397,[轔]
D860DFCD,46,204397,[𨏍]
8FA6    ,45,104397,[辦]
8FB5    ,45,104397,[辵]
8FE4    ,45,104397,[迤]
8FE8    ,45,104397,[迨] -> [逮]
8FEE    ,45,104397,[迮]
9008    ,45,104397,[逈]
902D    ,45,104397,[逭]
FA67    ,45,144393,[逸] -> [逸] (NFC)
9088    ,45,104397,[邈]
9095    ,45,104397,[邕]
9097    ,45,104397,[邗]
9099    ,45,104397,[邙]
909B    ,45,104397,[邛]
90A2    ,45,104397,[邢]
90B3    ,45,104397,[邳]
90BE    ,45,104397,[邾]
90C4    ,45,104397,[郄] -> [隙]
90C5    ,45,104397,[郅] -> [胝]
90C7    ,45,104397,[郇]
90D7    ,45,104397,[郗]
90DD    ,45,104397,[郝]
90EF    ,45,104397,[郯]
90F4    ,45,104397,[郴]
9114    ,45,104397,[鄔]
9116    ,45,104397,[鄖]
9122    ,45,104397,[鄢]
9123    ,45,104397,[鄣]
912F    ,45,104397,[鄯]
9131    ,45,104397,[鄱]
9134    ,45,104397,[鄴]
913D    ,45,104397,[鄽]
9148    ,45,104397,[酈]
915B    ,45,104397,[酛]
9183    ,45,104397,[醃]
919E    ,45,104397,[醞]
91AC    ,45,104394,[醬] -> [醤] (JIS83-97)
91B1    ,45,104395,[醱] -> [醗] (JIS83-97)
91BC    ,45,104397,[醼] -> [燕]
91FB    ,45,104397,[釻]
 
91F1    ,45,104397,[釱]
9207    ,45,104397,[鈇]
9238    ,45,104397,[鈸]
9243    ,45,104397,[鉃]
924F    ,45,104397,[鉏]
92C2    ,45,104397,[鋂]
92CB    ,45,104397,[鋋]
92CC    ,45,104397,[鋌]
9304    ,45,104393,[錄] -> [録] (JIS97)
931F    ,45,104397,[錟]
9349    ,45,104397,[鍉]
934A    ,45,104393,[鍊] -> [錬] (JIS97)
9364    ,45,104397,[鍤]
9365    ,45,104397,[鍥]
936A    ,45,104397,[鍪]
939B    ,45,104397,[鎛]
93A3    ,45,104397,[鎣]
93BA    ,45,104397,[鎺]
93DF    ,45,104397,[鏟]
9404    ,45,104397,[鐄]
93FD    ,45,104397,[鏽] -> [銹]
9433    ,45,104397,[鐳]
944A    ,45,104397,[鑊]
9463    ,45,104397,[鑣]
946B    ,45,104397,[鑫]
9471    ,45,104397,[鑱]
9472    ,45,104397,[鑲]
958E    ,45,104397,[閎]
959F    ,45,104397,[閟]
95A6    ,45,104397,[閦]
95A9    ,45,104397,[閩]
95AC    ,45,104397,[閬]
95B6    ,45,104397,[閶]
95BD    ,45,104397,[閽]
95CB    ,45,104397,[闋]
95D0    ,45,104397,[闐]
95D3    ,45,104397,[闓]
49B0    ,45,104397,[䦰]
95DA    ,45,104397,[闚]
95DE    ,45,104397,[闞]
9658    ,45,104397,[陘]
9684    ,45,104397,[隄]
96A4    ,45,104397,[隤]
96A5    ,45,104397,[隥]
96D2    ,45,104397,[雒]
96DE    ,45,104397,[雞] -> [鷄]
FA68    ,45,144393,[難] -> [難] (NFC)
96E9    ,45,104397,[雩]
96EF    ,45,104397,[雯]
974E    ,45,104397,[靎]
975A    ,45,104397,[靚] -> [靜]
976E    ,45,104397,[靮]
9773    ,45,104397,[靳]
9795    ,45,104397,[鞕]
97AE    ,45,104397,[鞮]
97BA    ,45,104397,[鞺]
97C1    ,45,104397,[韁]
97C9    ,45,104397,[韉]
97DE    ,45,104397,[韞]
97DB    ,45,104397,[韛]
97F4    ,45,104397,[韴]
FA69    ,45,144393,[響] -> [響] (NFC)
980A    ,45,104397,[頊]
981E    ,45,104397,[頞]
982B    ,45,104397,[頫]
9830    ,45,104391,[頰] -> [頬] (JIS83-97)
FA6A    ,45,144392,[頻] -> [頻] (NFC)
9852    ,45,104397,[顒]
9853    ,45,104397,[顓]
9856    ,45,104397,[顖]
 
9859    ,45,104397,[顙]
985A    ,45,104394,[顚] -> [顛] (JIS83-97)
F9D0    ,45,144393,[類] -> [類] (NFC)
986C    ,45,104397,[顬]
98BA    ,45,104397,[颺]
98C8    ,45,104397,[飈]
98E7    ,45,104397,[飧]
9958    ,45,104397,[饘]
9A02    ,45,104397,[騂]
9A03    ,45,104397,[騃] -> [呆]
9A24    ,45,104397,[騤]
9A2D    ,45,104397,[騭]
9A2E    ,45,104397,[騮]
9A38    ,45,104397,[騸]
9A4A    ,45,104397,[驊]
9A52    ,45,104395,[驒] -> [騨] (JIS83-97)
9AB6    ,45,104397,[骶]
9AC1    ,45,104397,[髁]
9AC3    ,45,104397,[髃]
9ACE    ,45,104397,[髎]
9AD6    ,45,104397,[髖]
9AF9    ,45,104397,[髹]
9B02    ,45,104397,[鬂]
9B08    ,45,104397,[鬈]
9B20    ,45,104397,[鬠]
4C17    ,45,104397,[䰗]
9B2D    ,45,104397,[鬭]
9B5E    ,45,104397,[魞]
9B79    ,45,104397,[魹]
9B66    ,45,104397,[魦]
9B84    ,45,104397,[鮄]
9B8A    ,45,104397,[鮊]
9B9E    ,45,104397,[鮞]
9BA7    ,45,104397,[鮧]
9BC1    ,45,104397,[鯁]
9BCE    ,45,104397,[鯎]
9BE5    ,45,104397,[鯥]
9BF8    ,45,104397,[鯸]
9BFD    ,45,104397,[鯽]
9C23    ,45,104397,[鰣]
9C41    ,45,104397,[鱁]
9C4F    ,45,104397,[鱏]
9C50    ,45,104397,[鱐]
9C53    ,45,104397,[鱓]
9C63    ,45,104397,[鱣]
9C65    ,45,104397,[鱥]
9C77    ,45,104397,[鱷]
9D1D    ,45,104397,[鴝]
9D1E    ,45,104397,[鴞]
9D43    ,45,104397,[鵃]
9D47    ,45,104397,[鵇]
9D52    ,45,104397,[鵒]
9D63    ,45,104397,[鵣]
9D7C    ,45,104397,[鵼]
9D8A    ,45,104397,[鶊]
9D96    ,45,104397,[鶖]
9DC0    ,45,104397,[鷀]
9DAC    ,45,104397,[鶬]
9DBC    ,45,104397,[鶼]
9DD7    ,45,104394,[鷗] -> [鴎] (JIS83-97)
D868DD90,46,204397,[𪆐]
9DE7    ,45,104397,[鷧]
9E07    ,45,104397,[鸇]
9E15    ,45,104397,[鸕]
9E7C    ,45,104395,[鹼] -> [鹸] (JIS83-97)
9E9E    ,45,104397,[麞]
9EA4    ,45,104397,[麤]
9EAC    ,45,104397,[麬]
9EAF    ,45,104397,[麯]
9EB4    ,45,104395,[麴] -> [麹] (JIS83-97)
9EB5    ,45,104392,[麵] -> [麺] (新字体)
9EC3    ,45,104393,[黃] -> [黄] (JIS97)
9F10    ,45,104397,[鼐]
9F39    ,45,104397,[鼹]
9F57    ,45,104397,[齗]
9F90    ,45,104397,[龐]
9F94    ,45,104397,[龔]
